"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NOL6",816.080991483584,-0.213908353434264,0.133744798926914,-1.59937698624943,0.109736862709112,0.238505367540575
"CDK6",1010.31478417723,-0.556677952395705,0.348087729982499,-1.59924612230283,0.109765925774361,0.238543521645099
"PTPRJ",2017.88303355775,0.445322946505894,0.278482317412172,1.59910672477918,0.109796890719591,0.238569958985172
"TMEM134",288.173798888392,0.436099449136647,0.272726485566805,1.59903592872656,0.109812619581124,0.238569958985172
"GABPA",1124.86891035249,-0.393420487486788,0.246032319610635,-1.59906018895975,0.109807229449439,0.238569958985172
"LINC01124",1.81379761212161,-2.5447239497233,1.59150023956702,-1.59894663315641,0.109832461046718,0.238588058329111
"PLSCR1",1167.19033876436,0.42294843210781,0.264546251754339,1.59876932408993,0.109871867499522,0.238648650270365
"FAM180A",17.3760139003448,0.912528181026115,0.570832126868647,1.59859289285604,0.109911089945989,0.238691511381155
"ZNF517",114.737141981838,0.553935573616512,0.34651792529103,1.59857696582732,0.109914631229888,0.238691511381155
"ASH1L-AS1",31.2888755195738,0.595753940988467,0.372713968127586,1.59842128799565,0.109949250054905,0.238716670696352
"JAKMIP3",17.1993845272657,0.744148995398062,0.465537439265293,1.59847293178497,0.10993776482322,0.238716670696352
"PAQR5",16.7436518822339,0.692780365447099,0.43344405796678,1.59831552126202,0.109972774825002,0.238742739481843
"MRPL16",487.015061684643,-0.319192319158856,0.199767191740021,-1.59782152604045,0.110082702538989,0.238956357548243
"NDUFC1",272.490365714494,0.519163240179242,0.32495719583627,1.5976357712073,0.110124060624271,0.239021102473288
"DCUN1D5",368.187612108759,-0.353326993397248,0.221182482481566,-1.59744564503066,0.110166404696149,0.239087973672052
"OTX1",1.19868917204792,2.41601095247854,1.51282454917297,1.5970199279218,0.110261265200188,0.239268792406774
"ALOXE3",1.23920202728316,-2.7636513808218,1.73070409321904,-1.59683645034982,0.110302168521498,0.239332497551932
"LYRM7",574.904364409681,-0.377039251150583,0.236261777807536,-1.59585377985992,0.110521442875044,0.239783176461578
"LRCOL1",16.3767577076287,-0.996464441272104,0.624457654104605,-1.59572780431511,0.110549578099248,0.239819116152926
"SPRY1",419.698458253595,0.5287439872544,0.3314170051812,1.59540391406685,0.110621941319812,0.239900774186762
"LY96",229.148914876885,0.484294370061958,0.30355111988637,1.59542936373698,0.110616254027296,0.239900774186762
"YARS2",258.901504416244,-0.334112377378766,0.209413136049803,-1.59547000575602,0.110607172146726,0.239900774186762
"SACM1L",1337.58641487724,-0.198276887176512,0.124291753076689,-1.59525376598537,0.110655499934829,0.239923347557441
"CCDC61",165.720461644146,0.472805408415505,0.296374606941457,1.59529661901466,0.110645921314985,0.239923347557441
"CHRNA3",14.0190974511322,-0.927137235775127,0.581203811755888,-1.59520157476967,0.110667166734656,0.239923546917264
"GFM1",809.775372560288,-0.305096201479946,0.191269074739643,-1.59511516378299,0.110686485141515,0.239940332986123
"RAB12",671.412877950378,0.334121313542082,0.20949232611913,1.59490955937011,0.110732461643062,0.240014897515151
"RPL23",8918.21492032394,-0.359927710496548,0.225726418338141,-1.59453072948409,0.110817213676711,0.240173484430246
"GPS1",987.756753342641,0.221643771174236,0.139010593024812,1.59443799462588,0.110837968172587,0.240193351205581
"ELFN2",7.54898994501496,-0.97110246686862,0.609090096129725,-1.59434946166288,0.110857785128165,0.240211182326636
"DCLRE1C",689.897007283073,-0.397560722738075,0.249369011123714,-1.59426674929084,0.110876301747524,0.240226192392879
"DCAF17",543.625237738754,-0.325100884498805,0.203939732142133,-1.59410273360677,0.110913026765516,0.240280645777135
"SNORD110",14.5967512474662,-0.861374362125777,0.540475493006979,-1.59373435663743,0.110995545658986,0.240434284713079
"NXF3",11.387206014159,1.30735782337335,0.820652450781556,1.5930712473085,0.111144208704842,0.240731155489442
"CNKSR1",57.5749723678929,-0.60399101431427,0.379249072760587,-1.59259720773413,0.111250580348243,0.24086087627516
"SETD1A",775.105281698317,0.290109677228288,0.182160372266484,1.5926058649237,0.111248637006653,0.24086087627516
"SOWAHD",69.3125206526435,0.780377774440373,0.489989085080285,1.59264317961798,0.111240261015556,0.24086087627516
"ATF6B_3",80.3006614281409,1.14300837749965,0.717690830107034,1.59261945332252,0.1112455867751,0.24086087627516
"CCDC30",24.4314516377256,0.639366320214681,0.401479458706624,1.59252561083552,0.111266653245994,0.240870515768456
"CRAMP1L",789.615388685357,0.226365042715182,0.142151255562017,1.59242380111391,0.111289511822816,0.240894841380881
"SNX18",1111.10451457087,0.390055850172132,0.244960244626611,1.59232307579823,0.111312130573293,0.24091864284465
"C10orf82",1.53604181850365,2.18837929978355,1.37481382938633,1.59176410144228,0.11143771909605,0.241165278912397
"SLC28A1",3.88151925368481,-1.46104288908244,0.917963156071332,-1.59161386752749,0.111471492217018,0.241210292373055
"LOC102724436",25.6950038535171,-1.10357817392729,0.693390503100703,-1.59156805435365,0.111481792789168,0.241210292373055
"UHRF1BP1",570.243086450993,-0.371503736856906,0.233470052913802,-1.59122650729885,0.111558609442753,0.241351305346977
"NUDT8",20.9735907335906,0.703186625773738,0.442007736847122,1.59089212055342,0.11163385614117,0.241488892725337
"THAP9",92.7991659332884,-0.399580332536787,0.251207602537964,-1.59063789670298,0.111691090659002,0.241587491096713
"LOC643072",26.7505903651434,0.931961460204851,0.585977131485307,1.5904399849915,0.111735663405998,0.241611301214534
"BLK",1712.91303413447,-0.521081423007125,0.327634786660959,-1.5904337519152,0.111737067418107,0.241611301214534
"L3MBTL1",130.527344641222,0.451591406275102,0.283933046573576,1.590485544831,0.111725401389501,0.241611301214534
"LINC00648",1.6141179429468,-3.18745342898644,2.00425189430764,-1.5903457235287,0.111756897463373,0.241628973674852
"LRRIQ3",13.3645686946234,-0.832969988275085,0.523814199841262,-1.5902012364833,0.111789451898995,0.241669160466006
"ATL3",1330.91504399522,0.366739639483612,0.230630690710986,1.59015974132944,0.111798802571813,0.241669160466006
"AKAP13",4726.90782811371,-0.304404103679831,0.191443930054914,-1.59004311911333,0.1118250859612,0.241700769739703
"CP",990.545639540256,0.650403661320272,0.40919408070108,1.58947475536773,0.111953249044289,0.241952554080911
"ZNF157",10.25104874442,-0.989315614029422,0.622539888817813,-1.58916019969115,0.112024229511108,0.242080716149526
"ARHGDIA",3009.02429653423,0.414598758050977,0.260902214356316,1.58909635578929,0.112038640418487,0.242086619263464
"ANGPTL6",52.806515876923,-0.621252284880205,0.390984391200146,-1.58894395495749,0.112073046392862,0.242135720828772
"RP11-43N5.1",3.23852458246301,-1.36863878102116,0.86139448477497,-1.58886410954755,0.112091075599345,0.242149433561565
"RRP7A",804.430586535728,-0.474998246066676,0.298978912544477,-1.58873494462929,0.112120246063731,0.242187209296479
"LYL1",282.315099112154,0.613529381082491,0.386224299652977,1.58853127996801,0.112166253631115,0.242261342634756
"CMTR2",740.936072928355,-0.260806936693189,0.1642333078878,-1.58802705764999,0.112280220819118,0.24248222724929
"PHPT1",496.014092721236,0.455210374666695,0.286674032028341,1.58790236927247,0.112308417670754,0.242517854097239
"VPS13B",1128.45107694704,-0.38914182762494,0.24511601018793,-1.58758225269164,0.112380833946363,0.242600362346768
"STK24",2299.77653282252,-0.347636150765501,0.218972608002305,-1.58757825436249,0.112381738674916,0.242600362346768
"TNFSF13",138.768362926597,0.348697276255295,0.219631995076528,1.58764334920236,0.112367009946507,0.242600362346768
"C16orf80",387.431007468991,-0.303849884689836,0.191473828239538,-1.58690034812336,0.112535216081029,0.242906379144806
"LOC101926922",10.8184333124873,-0.816839375142296,0.51478873265716,-1.58674680179198,0.112570001784216,0.242956163784176
"URGCP",492.415443637376,0.31794397767952,0.200381794973874,1.5866909352767,0.112582660366838,0.242958186786447
"LRRC58",1086.37112210202,-0.333472891666478,0.21017703967501,-1.58662854982693,0.112596797376392,0.242963399543811
"FAM200A",157.937102324746,-0.325118288012583,0.204938756592638,-1.58641680772383,0.112644790156463,0.243041658203723
"SH3D21",119.722661497506,0.474210368772777,0.298938361321012,1.5863148733312,0.112667900025441,0.243066218955803
"TNFRSF11A",67.8919834849284,-0.731854167075675,0.461418253714258,-1.58609712811424,0.112717278251635,0.24314743923404
"FUNDC2",580.661415909835,-0.274964775172716,0.17336592239448,-1.58603704450668,0.112730906453308,0.24315153267057
"GYS2",14.1670831912371,-0.799415499873916,0.504173788007332,-1.58559512392241,0.112831183069141,0.243317182964748
"EMC6",7.27756544812001,1.20246289465527,0.758349223573839,1.58563212999477,0.112822783290295,0.243317182964748
"LUZP2",2.07576679541951,2.7057696598305,1.7070586312994,1.58504787721959,0.112955456751281,0.243549728732669
"NCF4_1",30.2560505948548,1.12421856255746,0.709278644652989,1.58501679281135,0.112962518913348,0.243549728732669
"ZNF678",267.012561627156,-0.385601987851353,0.24330140396081,-1.58487366523156,0.112995040997082,0.243594509598285
"HP1BP3",4202.67371173612,-0.241869048473976,0.152724384214395,-1.58369634107962,0.113262837861229,0.244095664710704
"IFIH1",834.780552247528,0.413118461700073,0.26084620479763,1.58376259305969,0.113247754767629,0.244095664710704
"ZNF24",2268.68076598745,-0.336318012465385,0.212361182548342,-1.58370757042109,0.113260281249517,0.244095664710704
"LDLRAD2",29.4119449882282,0.527335855389679,0.333024342405952,1.58347540477045,0.113313148220626,0.244153319783487
"SNORA34",1.59214595475914,-2.32100452457725,1.46572564415109,-1.58351908069502,0.113303201191626,0.244153319783487
"DLK1",15.775737429711,1.91602706634139,1.21009873090595,1.58336424740065,0.11333846700077,0.244182490800535
"NEIL2",264.956769777966,0.380304519251754,0.240214136427383,1.58318958620789,0.113378259315947,0.244239451564858
"RP11-456O19.4",8.22574801991856,-1.34886880823083,0.852018612060269,-1.58314476836267,0.113388471748776,0.244239451564858
"GAPT",515.131594429477,-0.58576513236178,0.370184532973209,-1.58235982378057,0.113567450911529,0.244576341610727
"RAB19",14.1850554238706,-1.06772656510003,0.674770408698395,-1.58235534833194,0.113568472018682,0.244576341610727
"WDR33",1415.05292073325,-0.235476373356941,0.148855464455851,-1.58191285901217,0.113669464980218,0.244742980171388
"SORD",98.2768507757804,-0.373657340141426,0.236200773068472,-1.58194799825277,0.113661442278973,0.244742980171388
"METTL21A",270.185422701025,-0.355538831912008,0.224765868383909,-1.58181860292388,0.113690986954525,0.244763894639945
"LINC00698",1.39273269262983,-3.78710854401669,2.39435584659604,-1.58168158229307,0.11372227929878,0.244805837086417
"PI16",56.6651856653727,-0.656132637185441,0.41487256504062,-1.58152814255433,0.113757329438049,0.244830647530025
"PIP4K2A",3111.76684925617,-0.294805032635981,0.186405227371712,-1.5815277113882,0.11375742794103,0.244830647530025
"C5orf27",1.7647434452664,1.87496815729299,1.18636732504309,1.58042801560207,0.114008879932607,0.245269959859167
"SQSTM1",3650.28470211114,0.414118650473971,0.262007522724257,1.58056015402962,0.113978642581887,0.245269959859167
"MALAT1",15309.1553965774,0.612357067511653,0.387457181393019,1.58045094250171,0.114003633097533,0.245269959859167
"RPL17",70.0009264084325,-0.576805296424738,0.364950333889953,-1.58050354489789,0.113991595725311,0.245269959859167
"NBPF8",298.424449583458,-0.549092871852965,0.347495671767722,-1.58014305346513,0.114074109560789,0.245308449317983
"SLC2A3",1348.32524534648,-0.493683961704611,0.312428280493179,-1.58015132601093,0.114072215508934,0.245308449317983
"TCF3",1988.73722353916,-0.406603410536509,0.257314934081368,-1.58017804908258,0.114066097261266,0.245308449317983
"NAA20",517.302191188551,-0.311583000721269,0.197176809763457,-1.58022133076937,0.114056188466479,0.245308449317983
"ZNF785",148.33495940499,0.409624852363904,0.259285206415945,1.5798234616856,0.114147301083116,0.245414921361977
"CLDN5",231.121832952941,0.913581625674328,0.578266579413139,1.57986239945163,0.114138381747748,0.245414921361977
"METTL15",180.243128750271,-0.331594245296268,0.209933219519472,-1.5795225074682,0.114216258104735,0.245537709810718
"CALML6",6.71228320228527,1.12429647993722,0.711884615952977,1.57932402912256,0.114261752981625,0.245605917355679
"PMS2L2",9.85296279863132,-1.04415739184666,0.661160099139264,-1.57928071159467,0.114271684049506,0.245605917355679
"ZNF572",77.1453828652755,-0.402059194402513,0.254600868589507,-1.57917448055039,0.114296041679155,0.245607334846105
"LINC00667",773.503936068236,0.385170254890379,0.243903429489615,1.57919163209953,0.114292108737796,0.245607334846105
"LOC102723758",2.38248296156125,-1.81649237457118,1.15046599669458,-1.57891878577044,0.114354686483513,0.245707882391444
"ATXN1",763.918851562196,0.346797186012323,0.21971203349828,1.57841689638287,0.114469866047746,0.245929869759296
"LINC00598",5.52408598428521,-1.21748286063278,0.771402790782451,-1.57827126785198,0.114503303704023,0.245972254681151
"ENPP7",1.87472397012272,2.0052914554722,1.27059711374475,1.57822761737758,0.114513327753431,0.245972254681151
"ZNF707",2.06982202061222,1.79271767305622,1.13603507559694,1.57804781873853,0.114554624630177,0.246035463613544
"HAS1",1.83639675713971,3.13621459567055,1.98782335707944,1.57771292127201,0.114631576475298,0.246175229711973
"KIAA1804",47.6230933745354,-0.685524472672608,0.434537070999196,-1.57759721419459,0.11465817279089,0.246206837833789
"TMEM131",2158.52021895009,-0.495183711377446,0.31394685136295,-1.57728516539562,0.114729924227887,0.246309877720937
"ULBP2",3.84950926544826,-1.43228645989443,0.908063987322605,-1.57729684239266,0.114727238622874,0.246309877720937
"HSD17B8_1",2.54742954916925,3.07936139175853,1.95243892272812,1.57718705354213,0.11475249103163,0.246332812148262
"ATG9B",59.2507220624751,0.492966687603462,0.312611297743293,1.57693177169902,0.114811225024716,0.246407855903117
"C4B_1",6.8291242939801,2.53629040751445,1.6083474094675,1.57695432751943,0.11480603453993,0.246407855903117
"LOC101448202",1.1970933772694,-2.72434572928689,1.72771927255008,-1.57684513483826,0.114831163382828,0.246425132477405
"SUDS3",883.600624752525,-0.263154592090711,0.166902681127477,-1.57669481588326,0.114865763818525,0.246465475675457
"PALB2",278.862684171466,-0.378370825135224,0.239982487336595,-1.57666015272409,0.114873743752441,0.246465475675457
"FER1L5",6.85663408747174,0.944661084375018,0.599344550042568,1.5761569606463,0.114989634585749,0.246688588873257
"MRPS30",290.111547826882,-0.29115268792654,0.184752256266221,-1.57590869963179,0.115046845779884,0.246785782813354
"LOC101927686",15.693202119768,1.00821187950452,0.639935059670326,1.57549092563224,0.115143171399568,0.246960101563827
"LOC101928862",13.4251953849312,0.774394598604373,0.491537761006098,1.57545291539619,0.115151938518641,0.246960101563827
"NRF1",471.447845380959,-0.243162746510959,0.154370689757406,-1.57518727741056,0.115213222982976,0.24706597206612
"SLC16A13",83.9466386223749,0.406561868101547,0.258126809717955,1.57504704197825,0.115245586581369,0.247109808488529
"C19orf44",80.9346746940402,0.307866814921397,0.195494034945137,1.57481436713809,0.115299299161003,0.247199407634389
"OSGIN2",443.49241814487,-0.391647763287368,0.248728455808939,-1.57459974578949,0.115348861576751,0.247280091298261
"ZMYM3",939.557879111714,0.240766213135474,0.152947793931426,1.5741725130303,0.115447572122238,0.247466109095113
"DAZL",7.94363058466762,-1.28615443481179,0.817171690418616,-1.57390968127264,0.115508331417965,0.247570746937398
"SOD3",240.750290597834,0.871925050105182,0.554108434799227,1.5735639368513,0.115588296072449,0.247716522021271
"RAPGEF1",3478.10590484441,-0.261919494758652,0.166474661508155,-1.57332949282388,0.115642543644624,0.2478071585512
"FAM133A",2.29670917531295,1.62314385755628,1.03196725789375,1.57286371746825,0.115750377928972,0.248012593933402
"PELI3",79.7434692965032,0.548708535595814,0.348931340333604,1.57254013087849,0.11582533980961,0.248128559755769
"TFCP2",942.201649038326,-0.274476356262824,0.174544793837282,-1.57252674358596,0.115828441923814,0.248128559755769
"RP11-829H16.3",4.71565354617365,-1.23759249720739,0.787148079620623,-1.57224863942228,0.115892899215424,0.248240985319552
"LOC101927511",1.22032554777627,2.42123073039912,1.54019794798315,1.57202568252325,0.115944595168369,0.24832605586381
